com.samsung.shealth.tracker.floors_day_summary,6302031,1
create_sh_ver,binning_data,modify_sh_ver,update_time,create_time,floor_count,version_code,deviceuuid,pkg_name,datauuid,day_time
62810050,,62810050,2024-10-24 04:58:50.539,2024-10-24 04:58:50.539,6,1,eyJR0JcLIT,com.sec.android.app.shealth,d9edefa2-a951-4011-acf4-0847d6b588c0,1701993600000,
62810050,,62810050,2024-10-24 04:58:50.546,2024-10-24 04:58:50.546,7,1,eyJR0JcLIT,com.sec.android.app.shealth,392944cf-691d-4707-b299-faae3429f02e,1695081600000,
62810050,,62810050,2024-10-24 04:58:50.560,2024-10-24 04:58:50.560,4,1,eyJR0JcLIT,com.sec.android.app.shealth,22708f4d-cf86-484c-aa7c-ae5c1379ec25,1691625600000,
62810050,,62810050,2024-10-24 04:58:50.572,2024-10-24 04:58:50.572,15,1,eyJR0JcLIT,com.sec.android.app.shealth,d2ce1a85-603b-4024-9863-18aff60c9f5c,1691020800000,
62810050,,62810050,2024-10-24 04:58:50.591,2024-10-24 04:58:50.591,8,1,eyJR0JcLIT,com.sec.android.app.shealth,7c1950a5-b460-4a4d-b8f1-c1199a91a86a,1694476800000,
62810050,,62810050,2024-10-24 04:58:50.608,2024-10-24 04:58:50.608,11,1,eyJR0JcLIT,com.sec.android.app.shealth,c30ffc96-cc61-40e2-a7fb-a5589727317a,1705449600000,
62810050,,62810050,2024-10-24 04:58:50.633,2024-10-24 04:58:50.633,9,1,eyJR0JcLIT,com.sec.android.app.shealth,75ebf9f8-acd5-4fea-b35c-02f39e1664c0,1712361600000,
62810050,,62810050,2024-10-24 04:58:50.644,2024-10-24 04:58:50.644,8,1,eyJR0JcLIT,com.sec.android.app.shealth,21044669-de1b-4cb6-a69f-d9590a6e31dd,1708905600000,
62810050,,62810050,2024-10-24 04:58:50.659,2024-10-24 04:58:50.659,2,1,eyJR0JcLIT,com.sec.android.app.shealth,e76b3f4c-b4eb-44d2-8505-621c456afc77,1715817600000,
62810050,,62820030,2024-11-11 21:43:39.624,2024-10-24 04:58:50.676,7,1,eyJR0JcLIT,com.sec.android.app.shealth,38c5ee39-82bc-44c7-9f52-e07e71c365fb,1729641600000,
62810050,,62810050,2024-10-24 04:58:50.689,2024-10-24 04:58:50.689,7,1,eyJR0JcLIT,com.sec.android.app.shealth,82fd2658-1683-490b-a930-61c9d0a81498,1692230400000,
62810050,,62810050,2024-10-24 04:58:50.708,2024-10-24 04:58:50.708,2,1,eyJR0JcLIT,com.sec.android.app.shealth,eafe9a46-dc3b-4046-8c80-bf3ba4e1ddac,1710115200000,
62810050,,62810050,2024-10-24 20:29:41.654,2024-10-24 04:58:50.726,2,1,eyJR0JcLIT,com.sec.android.app.shealth,4aff2c35-62d0-4ef7-ae77-d50ed2f59633,1728000000000,
62810050,,62810050,2024-10-24 04:58:50.736,2024-10-24 04:58:50.736,5,1,eyJR0JcLIT,com.sec.android.app.shealth,89daf88a-3bdc-4cde-adeb-2ae8b92f6490,1695686400000,
62810050,,62810050,2024-10-24 04:58:50.756,2024-10-24 04:58:50.756,10,1,eyJR0JcLIT,com.sec.android.app.shealth,77c227b4-8902-4312-9bd4-cbd208737332,1713571200000,
62810050,,62810050,2024-10-24 04:58:50.774,2024-10-24 04:58:50.774,2,1,eyJR0JcLIT,com.sec.android.app.shealth,dbd7d574-e2eb-4135-bfc2-4f6f666bd172,1717027200000,
62810050,,62810050,2024-10-24 04:58:50.796,2024-10-24 04:58:50.796,2,1,eyJR0JcLIT,com.sec.android.app.shealth,fe762646-49bc-448d-9b15-1e7b54facf2c,1688774400000,
62810050,,62810050,2024-10-24 04:58:50.808,2024-10-24 04:58:50.808,5,1,eyJR0JcLIT,com.sec.android.app.shealth,ff95a4a3-696c-4ff3-b4cb-f3be1ab951b7,1721088000000,
62810050,,62810050,2024-10-24 04:58:50.816,2024-10-24 04:58:50.816,4,1,eyJR0JcLIT,com.sec.android.app.shealth,bdc9161d-35d4-42c7-a695-1ae5ad8924d9,1702598400000,
62810050,,62810050,2024-10-24 04:58:50.829,2024-10-24 04:58:50.829,10,1,eyJR0JcLIT,com.sec.android.app.shealth,703914a9-7e2d-4826-92ba-7a8060569526,1706054400000,
62810050,,62810050,2024-10-24 04:58:50.837,2024-10-24 04:58:50.837,3,1,eyJR0JcLIT,com.sec.android.app.shealth,ea45e755-7939-4801-8fe1-ec06ff459e4f,1699142400000,
62810050,,62810050,2024-10-24 04:58:50.850,2024-10-24 04:58:50.850,10,1,eyJR0JcLIT,com.sec.android.app.shealth,a2804dc0-ad25-49d6-8fb5-10274fa88416,1709510400000,
62810050,,62810050,2024-10-24 04:58:50.887,2024-10-24 04:58:50.887,8,1,eyJR0JcLIT,com.sec.android.app.shealth,137d69d8-fb4a-4803-be28-488f393a7d34,1712966400000,
