com.samsung.shealth.tracker.pedometer_day_summary,6302031,6
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,785,64e0d80b-d11f-46d9-845d-ab6e33b09b3d.binning_data.json,452285,6000,,0,2021-05-17 02:35:13.399,com.sec.android.app.shealth,2021-05-16 05:32:24.023,64e0d80b-d11f-46d9-845d-ab6e33b09b3d.source_info.json,1.2915076,584.13,29.45,785,VfS0qUERdZ,com.sec.android.app.shealth,0,64e0d80b-d11f-46d9-845d-ab6e33b09b3d.achievement.json,64e0d80b-d11f-46d9-845d-ab6e33b09b3d,1621123200000,
,1780,7b2b9b44-6b44-4f4d-a504-053fe0c3455c.binning_data.json,1004530,6000,,0,2020-12-12 05:24:46.645,com.sec.android.app.shealth,2020-12-11 05:01:44.626,,1.3197212,1325.7,65.68,1780,JFkyYd2pC4,com.sec.android.app.shealth,0,7b2b9b44-6b44-4f4d-a504-053fe0c3455c.achievement.json,7b2b9b44-6b44-4f4d-a504-053fe0c3455c,1607644800000,
,923,a96a8173-2345-4343-82c3-2b99d68b06cd.binning_data.json,472149,6000,,39,2020-12-03 04:32:25.652,com.sec.android.app.shealth,2020-12-02 13:20:22.654,a96a8173-2345-4343-82c3-2b99d68b06cd.source_info.json,1.5067273,711.4,34.82,884,VfS0qUERdZ,com.sec.android.app.shealth,0,a96a8173-2345-4343-82c3-2b99d68b06cd.achievement.json,a96a8173-2345-4343-82c3-2b99d68b06cd,1606867200000,
,843,c2c51047-1274-4cf6-ac5a-3fa1909cc970.binning_data.json,496689,6000,,0,2021-04-20 00:57:12.190,com.sec.android.app.shealth,2021-04-19 05:55:53.821,c2c51047-1274-4cf6-ac5a-3fa1909cc970.source_info.json,1.281041,636.28,31.67,843,VfS0qUERdZ,com.sec.android.app.shealth,0,c2c51047-1274-4cf6-ac5a-3fa1909cc970.achievement.json,c2c51047-1274-4cf6-ac5a-3fa1909cc970,1618790400000,
,3277,915aada5-6365-4bb3-8040-667bf458db04.binning_data.json,1930590,6000,,6,2021-05-22 04:00:01.190,com.sec.android.app.shealth,2021-05-22 04:00:01.190,,1.2660843,2444.29,121.369995,3271,JFkyYd2pC4,com.sec.android.app.shealth,0,915aada5-6365-4bb3-8040-667bf458db04.achievement.json,915aada5-6365-4bb3-8040-667bf458db04,1621555200000,
,773,724b4c72-4a4f-48cc-9759-2c7f497c39cf.binning_data.json,435282,6000,,2,2021-02-08 03:17:11.169,com.sec.android.app.shealth,2021-02-07 08:50:43.888,724b4c72-4a4f-48cc-9759-2c7f497c39cf.source_info.json,1.3316865,579.66003,28.26,771,VfS0qUERdZ,com.sec.android.app.shealth,0,724b4c72-4a4f-48cc-9759-2c7f497c39cf.achievement.json,724b4c72-4a4f-48cc-9759-2c7f497c39cf,1612656000000,
,768,ce840d8c-cc32-487f-b759-658921fa9af2.binning_data.json,453460,6000,,0,2020-10-12 03:21:45.649,com.sec.android.app.shealth,2020-10-11 04:13:43.809,ce840d8c-cc32-487f-b759-658921fa9af2.source_info.json,1.2678291,574.91,27.98,768,VfS0qUERdZ,com.sec.android.app.shealth,0,ce840d8c-cc32-487f-b759-658921fa9af2.achievement.json,ce840d8c-cc32-487f-b759-658921fa9af2,1602374400000,
,1766,80205d0e-031c-4a8e-8fb8-95b1d44882d0.binning_data.json,1029927,6000,,0,2021-03-09 05:00:05.236,com.sec.android.app.shealth,2021-03-05 05:00:02.986,,1.2856443,1324.12,64.02,1766,JFkyYd2pC4,com.sec.android.app.shealth,0,80205d0e-031c-4a8e-8fb8-95b1d44882d0.achievement.json,80205d0e-031c-4a8e-8fb8-95b1d44882d0,1614816000000,
,1194,f3748e40-207d-4223-87f2-3e8ab97f2a19.binning_data.json,716840,6000,,0,2021-07-23 03:57:35.949,com.sec.android.app.shealth,2021-07-22 07:58:29.533,f3748e40-207d-4223-87f2-3e8ab97f2a19.source_info.json,1.2384768,887.79,43.89,1194,VfS0qUERdZ,com.sec.android.app.shealth,0,f3748e40-207d-4223-87f2-3e8ab97f2a19.achievement.json,f3748e40-207d-4223-87f2-3e8ab97f2a19,1626912000000,
,1224,1812e12b-a6e0-4bf8-9789-6b215a85803d.binning_data.json,715726,6000,,0,2021-04-16 01:09:55.375,com.sec.android.app.shealth,2021-04-15 21:55:25.507,1812e12b-a6e0-4bf8-9789-6b215a85803d.source_info.json,1.269312,908.48,45.16,1224,VfS0qUERdZ,com.sec.android.app.shealth,0,1812e12b-a6e0-4bf8-9789-6b215a85803d.achievement.json,1812e12b-a6e0-4bf8-9789-6b215a85803d,1618444800000,
,2701,7967a7b5-e075-4a21-9971-24bd12220a80.binning_data.json,1545948,6000,,2,2020-10-04 03:56:18.713,com.sec.android.app.shealth,2020-10-03 04:55:02.697,7967a7b5-e075-4a21-9971-24bd12220a80.source_info.json,1.3082457,2022.48,100.22,2699,VfS0qUERdZ,com.sec.android.app.shealth,0,7967a7b5-e075-4a21-9971-24bd12220a80.achievement.json,7967a7b5-e075-4a21-9971-24bd12220a80,1601683200000,
,569,53064ab0-037b-4435-964e-9176e55adfc5.binning_data.json,334860,6000,,0,2020-10-22 03:59:06.182,com.sec.android.app.shealth,2020-10-21 04:48:36.781,53064ab0-037b-4435-964e-9176e55adfc5.source_info.json,1.273276,426.37,20.57,569,VfS0qUERdZ,com.sec.android.app.shealth,0,53064ab0-037b-4435-964e-9176e55adfc5.achievement.json,53064ab0-037b-4435-964e-9176e55adfc5,1603238400000,
,1621,ab22fa2a-a284-4ce9-8cdb-75ebd5807ef8.binning_data.json,986448,6000,,2,2021-04-17 01:19:55.130,com.sec.android.app.shealth,2021-04-16 06:08:23.767,ab22fa2a-a284-4ce9-8cdb-75ebd5807ef8.source_info.json,1.2166374,1200.15,59.95,1619,VfS0qUERdZ,com.sec.android.app.shealth,0,ab22fa2a-a284-4ce9-8cdb-75ebd5807ef8.achievement.json,ab22fa2a-a284-4ce9-8cdb-75ebd5807ef8,1618531200000,
,1735,018fa175-339d-4441-b972-1353f25f2a59.binning_data.json,1031444,6000,,0,2020-11-06 05:00:02.110,com.sec.android.app.shealth,2020-11-06 05:00:02.110,,1.2433239,1282.42,64.52,1735,JFkyYd2pC4,com.sec.android.app.shealth,0,018fa175-339d-4441-b972-1353f25f2a59.achievement.json,018fa175-339d-4441-b972-1353f25f2a59,1604534400000,
,977,7e05c72c-6e42-4075-9529-df8404fce916.binning_data.json,552461,6000,,0,2021-01-18 04:49:33.501,com.sec.android.app.shealth,2021-01-17 09:38:10.573,7e05c72c-6e42-4075-9529-df8404fce916.source_info.json,1.3212855,729.96,35.7,977,VfS0qUERdZ,com.sec.android.app.shealth,0,7e05c72c-6e42-4075-9529-df8404fce916.achievement.json,7e05c72c-6e42-4075-9529-df8404fce916,1610841600000,
,1557,6157867e-c838-4ff7-94fa-3bcab4afac3e.binning_data.json,894042,6000,,0,2020-12-19 01:24:33.760,com.sec.android.app.shealth,2020-12-18 14:54:34.036,6157867e-c838-4ff7-94fa-3bcab4afac3e.source_info.json,1.264369,1130.4,58.1,1557,VfS0qUERdZ,com.sec.android.app.shealth,0,6157867e-c838-4ff7-94fa-3bcab4afac3e.achievement.json,6157867e-c838-4ff7-94fa-3bcab4afac3e,1608249600000,
,4524,a0a012d9-b707-42ef-9260-1efb3ab0327a.binning_data.json,2500761,6000,,15,2021-01-28 05:00:03.194,com.sec.android.app.shealth,2021-01-28 05:00:03.194,,1.3384204,3347.07,170.36,4509,JFkyYd2pC4,com.sec.android.app.shealth,0,a0a012d9-b707-42ef-9260-1efb3ab0327a.achievement.json,a0a012d9-b707-42ef-9260-1efb3ab0327a,1611705600000,
,783,50ae66e5-0ac5-4e63-bf13-7eaa7eb56e73.binning_data.json,464450,6000,,0,2021-03-12 04:55:51.340,com.sec.android.app.shealth,2021-03-11 05:44:37.470,50ae66e5-0ac5-4e63-bf13-7eaa7eb56e73.source_info.json,1.2633861,586.78,28.46,783,VfS0qUERdZ,com.sec.android.app.shealth,0,50ae66e5-0ac5-4e63-bf13-7eaa7eb56e73.achievement.json,50ae66e5-0ac5-4e63-bf13-7eaa7eb56e73,1615420800000,
,6491,935877a4-6f41-47ed-93ba-a8b0c87870fd.binning_data.json,3601277,6000,,310,2021-08-06 03:58:36.606,com.sec.android.app.shealth,2021-08-05 04:03:21.136,935877a4-6f41-47ed-93ba-a8b0c87870fd.source_info.json,1.3921477,5013.51,259.35,6181,VfS0qUERdZ,com.sec.android.app.shealth,0,935877a4-6f41-47ed-93ba-a8b0c87870fd.achievement.json,935877a4-6f41-47ed-93ba-a8b0c87870fd,1628121600000,
,469,d892e592-fd87-434e-883f-523a9ac705ad.binning_data.json,272157,6000,,0,2021-01-08 05:00:02.377,com.sec.android.app.shealth,2021-01-08 05:00:02.377,,1.292816,351.85,17.039999,469,JFkyYd2pC4,com.sec.android.app.shealth,0,d892e592-fd87-434e-883f-523a9ac705ad.achievement.json,d892e592-fd87-434e-883f-523a9ac705ad,1609977600000,
,7098,74f5cd6c-89ed-4d9f-8677-c04d4663172c.binning_data.json,4036169,6000,,155,2021-08-17 04:00:03.155,com.sec.android.app.shealth,2021-08-17 04:00:03.155,,1.320631,5330.29,282.38995,6943,JFkyYd2pC4,com.sec.android.app.shealth,0,74f5cd6c-89ed-4d9f-8677-c04d4663172c.achievement.json,74f5cd6c-89ed-4d9f-8677-c04d4663172c,1629072000000,
,1015,c54da921-9b6d-4715-bf2d-009c850d2a33.binning_data.json,531791,6000,,0,2021-01-21 05:00:02.310,com.sec.android.app.shealth,2021-01-19 05:00:02.706,,1.4496667,770.92,35.14,1015,JFkyYd2pC4,com.sec.android.app.shealth,0,c54da921-9b6d-4715-bf2d-009c850d2a33.achievement.json,c54da921-9b6d-4715-bf2d-009c850d2a33,1610928000000,
,682,1a7308c4-4fff-44c4-ac60-78debd8faea5.binning_data.json,398330,6000,,0,2021-01-10 03:18:52.182,com.sec.android.app.shealth,2021-01-09 12:31:55.611,1a7308c4-4fff-44c4-ac60-78debd8faea5.source_info.json,1.2553384,500.03998,26.23,682,VfS0qUERdZ,com.sec.android.app.shealth,0,1a7308c4-4fff-44c4-ac60-78debd8faea5.achievement.json,1a7308c4-4fff-44c4-ac60-78debd8faea5,1610150400000,
,877,bf37e0ec-9872-4a1f-94c5-0801f9f29e19.binning_data.json,488842,6000,,14,2020-12-11 05:01:44.670,com.sec.android.app.shealth,2020-12-11 05:01:44.670,,1.3141048,642.39,33.92,863,JFkyYd2pC4,com.sec.android.app.shealth,0,bf37e0ec-9872-4a1f-94c5-0801f9f29e19.achievement.json,bf37e0ec-9872-4a1f-94c5-0801f9f29e19,1607558400000,
,643,9125a901-c7b5-4af5-9d11-90218dd9b942.binning_data.json,375489,6000,,0,2021-04-02 03:18:14.711,com.sec.android.app.shealth,2021-04-01 16:34:03.089,9125a901-c7b5-4af5-9d11-90218dd9b942.source_info.json,1.2620335,473.88,24.380001,643,VfS0qUERdZ,com.sec.android.app.shealth,0,9125a901-c7b5-4af5-9d11-90218dd9b942.achievement.json,9125a901-c7b5-4af5-9d11-90218dd9b942,1617235200000,
,308,8191b27e-2b44-4dfe-af88-2f2542914d26.binning_data.json,177216,6000,,0,2021-01-11 04:10:20.477,com.sec.android.app.shealth,2021-01-10 05:44:50.571,8191b27e-2b44-4dfe-af88-2f2542914d26.source_info.json,1.3050673,231.28,11.03,308,VfS0qUERdZ,com.sec.android.app.shealth,0,8191b27e-2b44-4dfe-af88-2f2542914d26.achievement.json,8191b27e-2b44-4dfe-af88-2f2542914d26,1610236800000,
,285,c86e2ab1-b49e-4173-aaa1-ca1b86decba5.binning_data.json,149408,6000,,14,2021-04-18 23:43:21.953,com.sec.android.app.shealth,2021-04-18 19:53:43.819,c86e2ab1-b49e-4173-aaa1-ca1b86decba5.source_info.json,1.5091493,225.48,10.88,271,VfS0qUERdZ,com.sec.android.app.shealth,0,c86e2ab1-b49e-4173-aaa1-ca1b86decba5.achievement.json,c86e2ab1-b49e-4173-aaa1-ca1b86decba5,1618704000000,
,1780,a040845e-c276-4135-ade5-ca606c32de2d.binning_data.json,1004530,6000,,0,2020-12-12 04:11:29.007,com.sec.android.app.shealth,2020-12-11 05:01:43.785,a040845e-c276-4135-ade5-ca606c32de2d.source_info.json,1.3197212,1325.7,65.68,1780,VfS0qUERdZ,com.sec.android.app.shealth,0,a040845e-c276-4135-ade5-ca606c32de2d.achievement.json,a040845e-c276-4135-ade5-ca606c32de2d,1607644800000,
,905,3e1d2a8f-3bce-42ff-a721-396bc3c37898.binning_data.json,531687,6000,,0,2020-12-20 05:11:17.802,com.sec.android.app.shealth,2020-12-20 05:11:17.802,,1.2692223,674.83,34.0,905,JFkyYd2pC4,com.sec.android.app.shealth,0,3e1d2a8f-3bce-42ff-a721-396bc3c37898.achievement.json,3e1d2a8f-3bce-42ff-a721-396bc3c37898,1608336000000,
,1139,3773b494-7fbc-4c4a-9ad8-613b60883788.binning_data.json,627361,6000,,16,2020-10-15 04:00:01.001,com.sec.android.app.shealth,2020-10-15 04:00:01.001,,1.3774674,864.17,42.04,1123,JFkyYd2pC4,com.sec.android.app.shealth,0,3773b494-7fbc-4c4a-9ad8-613b60883788.achievement.json,3773b494-7fbc-4c4a-9ad8-613b60883788,1602633600000,
,2470,65ec3111-9f83-4018-8c86-6cdc489aac5a.binning_data.json,1219710,6000,,99,2021-04-24 04:16:51.737,com.sec.android.app.shealth,2021-04-24 04:16:51.737,,1.6087259,1962.18,98.48,2371,JFkyYd2pC4,com.sec.android.app.shealth,0,65ec3111-9f83-4018-8c86-6cdc489aac5a.achievement.json,65ec3111-9f83-4018-8c86-6cdc489aac5a,1619136000000,
,1209,35f38541-8db3-40c6-99f8-552740c52afb.binning_data.json,707165,6000,,0,2021-01-15 04:07:29.919,com.sec.android.app.shealth,2021-01-14 06:23:36.643,35f38541-8db3-40c6-99f8-552740c52afb.source_info.json,1.2798988,905.10004,44.359997,1209,VfS0qUERdZ,com.sec.android.app.shealth,0,35f38541-8db3-40c6-99f8-552740c52afb.achievement.json,35f38541-8db3-40c6-99f8-552740c52afb,1610582400000,
,993,ca7af56e-eb46-4584-8140-924d688a545f.binning_data.json,550943,6000,,9,2021-05-23 01:33:38.053,com.sec.android.app.shealth,2021-05-22 04:17:40.741,ca7af56e-eb46-4584-8140-924d688a545f.source_info.json,1.3321868,733.96,38.81,984,VfS0qUERdZ,com.sec.android.app.shealth,0,ca7af56e-eb46-4584-8140-924d688a545f.achievement.json,ca7af56e-eb46-4584-8140-924d688a545f,1621641600000,
,445,b9d6e8a7-4eb5-43b3-880f-e95ba85e9eb9.binning_data.json,231449,6000,,0,2021-06-12 03:15:03.508,com.sec.android.app.shealth,2021-06-11 05:27:43.681,b9d6e8a7-4eb5-43b3-880f-e95ba85e9eb9.source_info.json,1.3950748,322.88998,16.39,445,VfS0qUERdZ,com.sec.android.app.shealth,0,b9d6e8a7-4eb5-43b3-880f-e95ba85e9eb9.achievement.json,b9d6e8a7-4eb5-43b3-880f-e95ba85e9eb9,1623369600000,
,651,c6c5eaf4-a623-48c7-b436-359a23b82a9c.binning_data.json,385219,6000,,0,2020-11-09 04:57:41.905,com.sec.android.app.shealth,2020-11-08 07:13:56.168,c6c5eaf4-a623-48c7-b436-359a23b82a9c.source_info.json,1.2657703,487.6,23.73,651,VfS0qUERdZ,com.sec.android.app.shealth,0,c6c5eaf4-a623-48c7-b436-359a23b82a9c.achievement.json,c6c5eaf4-a623-48c7-b436-359a23b82a9c,1604793600000,
,1496,c5c577d4-aed3-44af-a6e1-e2bf128a9233.binning_data.json,892032,6000,,4,2020-11-29 05:43:13.000,com.sec.android.app.shealth,2020-11-29 05:43:13.000,,1.2552788,1119.75,57.17,1492,JFkyYd2pC4,com.sec.android.app.shealth,0,c5c577d4-aed3-44af-a6e1-e2bf128a9233.achievement.json,c5c577d4-aed3-44af-a6e1-e2bf128a9233,1606521600000,
,1752,e6dd24fa-5d6e-4346-b8b7-a757ac930411.binning_data.json,1031150,6000,,0,2021-03-31 04:30:08.313,com.sec.android.app.shealth,2021-03-31 04:30:08.313,,1.2620277,1301.34,64.09,1752,JFkyYd2pC4,com.sec.android.app.shealth,0,e6dd24fa-5d6e-4346-b8b7-a757ac930411.achievement.json,e6dd24fa-5d6e-4346-b8b7-a757ac930411,1617062400000,
,1557,d79563b9-3bfc-4b8a-9ddb-cbf03748bc67.binning_data.json,894042,6000,,0,2020-12-19 05:00:01.090,com.sec.android.app.shealth,2020-12-19 05:00:01.090,,1.264369,1130.4,58.1,1557,JFkyYd2pC4,com.sec.android.app.shealth,0,d79563b9-3bfc-4b8a-9ddb-cbf03748bc67.achievement.json,d79563b9-3bfc-4b8a-9ddb-cbf03748bc67,1608249600000,
,1622,01244202-0bf7-4641-9940-66fc1164451b.binning_data.json,874406,6000,,62,2020-11-11 05:12:16.277,com.sec.android.app.shealth,2020-11-11 05:12:16.277,,1.4449342,1263.46,60.779995,1560,JFkyYd2pC4,com.sec.android.app.shealth,0,01244202-0bf7-4641-9940-66fc1164451b.achievement.json,01244202-0bf7-4641-9940-66fc1164451b,1604966400000,
,779,5145f286-a851-4ccb-b971-a66c912c4ca7.binning_data.json,476732,6000,,0,2021-08-02 02:31:01.122,com.sec.android.app.shealth,2021-08-01 05:09:26.686,5145f286-a851-4ccb-b971-a66c912c4ca7.source_info.json,1.206338,575.1,28.69,779,VfS0qUERdZ,com.sec.android.app.shealth,0,5145f286-a851-4ccb-b971-a66c912c4ca7.achievement.json,5145f286-a851-4ccb-b971-a66c912c4ca7,1627776000000,
,643,61c1bc24-5909-4e2e-8f58-fec640211892.binning_data.json,373695,6000,,0,2020-12-17 04:05:45.015,com.sec.android.app.shealth,2020-12-16 05:15:41.558,61c1bc24-5909-4e2e-8f58-fec640211892.source_info.json,1.2994816,485.61,23.34,643,VfS0qUERdZ,com.sec.android.app.shealth,0,61c1bc24-5909-4e2e-8f58-fec640211892.achievement.json,61c1bc24-5909-4e2e-8f58-fec640211892,1608076800000,
,1229,ed7f5f04-6ffd-47a5-925c-ffc3491873f7.binning_data.json,709190,6000,,4,2020-12-10 05:00:01.214,com.sec.android.app.shealth,2020-12-10 05:00:01.214,,1.3041353,924.88,45.0,1225,JFkyYd2pC4,com.sec.android.app.shealth,0,ed7f5f04-6ffd-47a5-925c-ffc3491873f7.achievement.json,ed7f5f04-6ffd-47a5-925c-ffc3491873f7,1607472000000,
,532,1633de0d-9f3c-4386-94ef-1aa085ace7d9.binning_data.json,297151,6000,,0,2020-11-15 05:31:29.485,com.sec.android.app.shealth,2020-11-14 05:11:51.069,,1.3603829,404.24002,18.97,532,JFkyYd2pC4,com.sec.android.app.shealth,0,1633de0d-9f3c-4386-94ef-1aa085ace7d9.achievement.json,1633de0d-9f3c-4386-94ef-1aa085ace7d9,1605312000000,
,1061,5f849f7d-27b1-41e6-bef1-2202b8c336ac.binning_data.json,612836,6000,,0,2020-10-17 04:02:23.730,com.sec.android.app.shealth,2020-10-17 04:00:01.645,,1.3077226,801.42,38.18,1061,JFkyYd2pC4,com.sec.android.app.shealth,0,5f849f7d-27b1-41e6-bef1-2202b8c336ac.achievement.json,5f849f7d-27b1-41e6-bef1-2202b8c336ac,1602806400000,
,1087,852cd685-cf29-420f-ac2b-5dff5e254904.binning_data.json,628039,6000,,0,2021-06-16 03:54:42.917,com.sec.android.app.shealth,2021-06-15 07:26:59.786,852cd685-cf29-420f-ac2b-5dff5e254904.source_info.json,1.2994401,816.1,38.92,1087,VfS0qUERdZ,com.sec.android.app.shealth,0,852cd685-cf29-420f-ac2b-5dff5e254904.achievement.json,852cd685-cf29-420f-ac2b-5dff5e254904,1623715200000,
,272,1d555c6b-b326-480d-a65c-0dbb0dc4c05c.binning_data.json,156396,6000,,0,2021-03-19 04:00:11.933,com.sec.android.app.shealth,2021-03-19 04:00:11.933,,1.2562315,196.46999,10.7,272,JFkyYd2pC4,com.sec.android.app.shealth,0,1d555c6b-b326-480d-a65c-0dbb0dc4c05c.achievement.json,1d555c6b-b326-480d-a65c-0dbb0dc4c05c,1616025600000,
,1780,185a1e13-2081-4224-8dec-eeb58646efd5.binning_data.json,942096,6000,,62,2020-11-14 04:56:19.722,com.sec.android.app.shealth,2020-11-13 05:29:00.992,185a1e13-2081-4224-8dec-eeb58646efd5.source_info.json,1.4953138,1408.73,71.3,1718,VfS0qUERdZ,com.sec.android.app.shealth,0,185a1e13-2081-4224-8dec-eeb58646efd5.achievement.json,185a1e13-2081-4224-8dec-eeb58646efd5,1605225600000,
,1811,ee6841fb-4b13-4c08-9270-a9e4ce5a5c39.binning_data.json,1072479,6000,,6,2021-08-15 03:55:02.885,com.sec.android.app.shealth,2021-08-14 06:34:30.416,ee6841fb-4b13-4c08-9270-a9e4ce5a5c39.source_info.json,1.2548025,1345.75,67.13,1805,VfS0qUERdZ,com.sec.android.app.shealth,0,ee6841fb-4b13-4c08-9270-a9e4ce5a5c39.achievement.json,ee6841fb-4b13-4c08-9270-a9e4ce5a5c39,1628899200000,
,394,aa813904-97be-4dbc-8850-021586a5936d.binning_data.json,223042,6000,,0,2021-08-21 19:05:08.542,com.sec.android.app.shealth,2021-08-21 05:16:32.882,aa813904-97be-4dbc-8850-021586a5936d.source_info.json,1.3340946,297.56,14.239999,394,VfS0qUERdZ,com.sec.android.app.shealth,0,aa813904-97be-4dbc-8850-021586a5936d.achievement.json,aa813904-97be-4dbc-8850-021586a5936d,1629504000000,
,3344,1f40493f-fa5a-419e-83ec-1291080f74d5.binning_data.json,1894580,6000,,0,2020-11-26 04:39:56.712,com.sec.android.app.shealth,2020-11-25 14:35:14.312,1f40493f-fa5a-419e-83ec-1291080f74d5.source_info.json,1.3154839,2492.29,122.28,3344,VfS0qUERdZ,com.sec.android.app.shealth,0,1f40493f-fa5a-419e-83ec-1291080f74d5.achievement.json,1f40493f-fa5a-419e-83ec-1291080f74d5,1606262400000,
,3317,f8ba82ee-3187-4af5-9f25-1611e772e7a7.binning_data.json,1968831,6000,,5,2021-08-05 04:00:01.160,com.sec.android.app.shealth,2021-08-05 04:00:01.160,,1.2602605,2481.24,125.54,3312,JFkyYd2pC4,com.sec.android.app.shealth,0,f8ba82ee-3187-4af5-9f25-1611e772e7a7.achievement.json,f8ba82ee-3187-4af5-9f25-1611e772e7a7,1628035200000,
,272,77816486-8c9e-4106-9823-c9192a63f851.binning_data.json,156643,6000,,2,2021-02-26 05:00:01.742,com.sec.android.app.shealth,2021-02-26 05:00:01.742,,1.3808444,216.3,10.71,270,JFkyYd2pC4,com.sec.android.app.shealth,0,77816486-8c9e-4106-9823-c9192a63f851.achievement.json,77816486-8c9e-4106-9823-c9192a63f851,1614211200000,
,1587,8214e6b0-7e51-4255-8382-fb2ac9ebdd48.binning_data.json,932665,6000,,3,2021-08-08 01:22:34.737,com.sec.android.app.shealth,2021-08-07 04:07:25.859,8214e6b0-7e51-4255-8382-fb2ac9ebdd48.source_info.json,1.2734151,1187.67,58.059998,1584,VfS0qUERdZ,com.sec.android.app.shealth,0,8214e6b0-7e51-4255-8382-fb2ac9ebdd48.achievement.json,8214e6b0-7e51-4255-8382-fb2ac9ebdd48,1628294400000,
,2290,b1ea189c-1540-4ceb-83c3-9b6c0c8636ed.binning_data.json,1333645,6000,,0,2021-03-13 04:35:36.651,com.sec.android.app.shealth,2021-03-12 12:12:16.678,b1ea189c-1540-4ceb-83c3-9b6c0c8636ed.source_info.json,1.2612273,1682.03,85.07,2290,VfS0qUERdZ,com.sec.android.app.shealth,0,b1ea189c-1540-4ceb-83c3-9b6c0c8636ed.achievement.json,b1ea189c-1540-4ceb-83c3-9b6c0c8636ed,1615507200000,
,1856,2b8bc091-6382-4f6c-8f04-88d0fa5cb5ea.binning_data.json,1037084,6000,,7,2020-11-04 05:00:01.923,com.sec.android.app.shealth,2020-11-04 05:00:01.923,,1.3740252,1424.98,70.68,1849,JFkyYd2pC4,com.sec.android.app.shealth,0,2b8bc091-6382-4f6c-8f04-88d0fa5cb5ea.achievement.json,2b8bc091-6382-4f6c-8f04-88d0fa5cb5ea,1604361600000,
,1768,6f69c665-5ea6-44ff-a4cd-bde3dc76e355.binning_data.json,973456,6000,,4,2021-03-09 05:00:05.254,com.sec.android.app.shealth,2021-03-09 05:00:05.254,,1.3682898,1331.97,65.35,1764,JFkyYd2pC4,com.sec.android.app.shealth,0,6f69c665-5ea6-44ff-a4cd-bde3dc76e355.achievement.json,6f69c665-5ea6-44ff-a4cd-bde3dc76e355,1615161600000,
,1732,29b6a8f3-0baa-4002-949f-7f2a7618a921.binning_data.json,1000478,6000,,3,2021-02-12 03:12:29.823,com.sec.android.app.shealth,2021-02-11 05:01:59.012,29b6a8f3-0baa-4002-949f-7f2a7618a921.source_info.json,1.3066142,1307.24,63.91,1729,VfS0qUERdZ,com.sec.android.app.shealth,0,29b6a8f3-0baa-4002-949f-7f2a7618a921.achievement.json,29b6a8f3-0baa-4002-949f-7f2a7618a921,1613001600000,
,1258,14622432-4539-4722-9781-814616c02e58.binning_data.json,721456,6000,,0,2021-02-11 05:00:02.889,com.sec.android.app.shealth,2021-02-10 05:06:18.299,,1.3128586,947.17,45.7,1258,JFkyYd2pC4,com.sec.android.app.shealth,0,14622432-4539-4722-9781-814616c02e58.achievement.json,14622432-4539-4722-9781-814616c02e58,1612915200000,
,2346,a12507a5-05af-48f2-be06-bbb339074c82.binning_data.json,1365611,6000,,0,2021-08-01 04:00:17.939,com.sec.android.app.shealth,2021-08-01 04:00:17.939,,1.2675272,1730.95,87.56,2346,JFkyYd2pC4,com.sec.android.app.shealth,0,a12507a5-05af-48f2-be06-bbb339074c82.achievement.json,a12507a5-05af-48f2-be06-bbb339074c82,1627689600000,
,5119,761c5639-7f80-4fbd-8dec-fd560baf251a.binning_data.json,2918214,6000,,0,2021-07-17 04:00:01.641,com.sec.android.app.shealth,2021-07-16 04:04:30.770,,1.2968442,3784.47,191.56999,5119,JFkyYd2pC4,com.sec.android.app.shealth,0,761c5639-7f80-4fbd-8dec-fd560baf251a.achievement.json,761c5639-7f80-4fbd-8dec-fd560baf251a,1626393600000,
,1732,34f61a13-d5d7-46cb-80c5-e4b8289846e4.binning_data.json,1000478,6000,,3,2021-02-12 05:00:01.046,com.sec.android.app.shealth,2021-02-12 05:00:01.046,,1.3066142,1307.24,63.91,1729,JFkyYd2pC4,com.sec.android.app.shealth,0,34f61a13-d5d7-46cb-80c5-e4b8289846e4.achievement.json,34f61a13-d5d7-46cb-80c5-e4b8289846e4,1613001600000,
,1207,650452b3-e107-4c7d-a860-8ddafc634580.binning_data.json,683983,6000,,0,2021-05-11 04:00:00.986,com.sec.android.app.shealth,2021-05-11 04:00:00.986,,1.3303969,909.97003,44.11,1207,JFkyYd2pC4,com.sec.android.app.shealth,0,650452b3-e107-4c7d-a860-8ddafc634580.achievement.json,650452b3-e107-4c7d-a860-8ddafc634580,1620604800000,
,198,ff4cea99-32ab-4809-b8ea-8adf99256faa.binning_data.json,116260,6000,,0,2021-02-25 05:00:01.750,com.sec.android.app.shealth,2021-02-25 05:00:01.750,,1.2935551,150.39,7.6699996,198,JFkyYd2pC4,com.sec.android.app.shealth,0,ff4cea99-32ab-4809-b8ea-8adf99256faa.achievement.json,ff4cea99-32ab-4809-b8ea-8adf99256faa,1614124800000,
