com.samsung.health.sleep_stage,6302031,7
create_sh_ver,start_time,sleep_id,custom,modify_sh_ver,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
,2023-10-19 10:24:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 10:38:00.000,bb5fb841-c635-4e0a-94ce-6c06d5b1715b,
,2023-10-19 10:38:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 10:39:00.000,45b8d6c2-4113-48f3-9d4a-de49254a1e8a,
,2023-10-19 10:39:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 10:48:00.000,882fed53-6f4c-46c9-8029-91fee8c5f2fc,
,2023-10-19 10:48:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 10:50:00.000,e366c79d-bacd-4e8a-ab71-d6455c1b85fe,
,2023-10-19 10:50:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 10:52:00.000,7712d619-1c69-4a5e-80b4-c6d651985f12,
,2023-10-19 10:52:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 10:54:00.000,9661cf9e-bac0-4eb0-b05e-01b8981dd43d,
,2023-10-19 10:54:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 11:06:00.000,7f6b191e-adc7-4866-ae8f-a9de4a4209f5,
,2023-10-19 11:06:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 11:09:00.000,ac5bca48-c825-4c17-ad6f-8d402ead0214,
,2023-10-19 11:09:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 11:35:00.000,51312610-5c77-4e2c-b07e-2b56f404fc14,
,2023-10-19 11:35:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 11:39:00.000,045c1f20-9dba-4f1c-bc7a-e4fa2d9ffc22,
,2023-10-19 11:39:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 11:41:00.000,54230df7-8137-43ad-9533-a436e7d4624d,
,2023-10-19 11:41:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 11:42:00.000,73cb6f35-164a-4083-94d7-6c811488b669,
,2023-10-19 11:42:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 11:50:00.000,6aab90e9-28cd-418c-81dd-5d1e60bff576,
,2023-10-19 11:50:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 11:55:00.000,af560d19-9078-4a5c-a590-7e37b5a9d3fe,
,2023-10-19 11:55:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:00:00.000,bcb96cc6-d29c-49dd-ab76-563ee1163dd6,
,2023-10-19 12:00:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:04:00.000,d84563fe-f3fe-43a7-9a65-8d9b44812a54,
,2023-10-19 12:04:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:05:00.000,1dbd15ea-10e2-4ceb-943f-6c82a0ba8f7f,
,2023-10-19 12:05:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:06:00.000,fd860994-3ab9-42f6-8f5b-b6f3aaddf61a,
,2023-10-19 12:06:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:08:00.000,6ef677f8-26cf-422e-a293-97a947a9e0f2,
,2023-10-19 12:08:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:37:00.000,6a4a1b35-4ee0-477c-bc1c-4c52218ee954,
,2023-10-19 12:37:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.169,2023-10-19 13:01:02.169,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:38:00.000,cbd1554a-5a58-48fa-a3a0-c2dfbefe5c01,
,2023-10-19 12:38:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.170,2023-10-19 13:01:02.170,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:46:00.000,3b07fc9d-25c3-4ca9-b486-f2f0e4465da6,
,2023-10-19 12:46:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.170,2023-10-19 13:01:02.170,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:50:00.000,b5567e74-673e-4a07-b3e8-b3cd276877ed,
,2023-10-19 12:50:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.170,2023-10-19 13:01:02.170,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 12:52:00.000,607fbadc-ae5f-47ef-82be-dc85c452a037,
,2023-10-19 12:52:00.000,d32ef750-2e76-4e3a-a883-694b475caa74,,,2023-10-19 13:01:02.170,2023-10-19 13:01:02.170,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-19 13:00:00.000,f993dfcc-6028-4f7b-bd24-856fbf01e5e8,
,2023-10-21 05:36:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.563,2023-10-21 14:45:53.563,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 05:46:00.000,aa3051a3-d9a5-4461-a577-5a1dfe38db1a,
,2023-10-21 05:46:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.563,2023-10-21 14:45:53.563,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 06:04:00.000,3ad79471-6d8c-4cdc-a4de-ca453b25723e,
,2023-10-21 06:04:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.563,2023-10-21 14:45:53.563,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 06:05:00.000,b7988ec5-160d-4a7c-8215-5a05ca7dcd4f,
,2023-10-21 06:05:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 06:12:00.000,ecc71809-40fc-4574-92a3-18e22811a963,
,2023-10-21 06:12:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 06:14:00.000,75649ebc-651f-46f2-a1bd-c4a7eb886159,
,2023-10-21 06:14:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 06:27:00.000,4f3babc4-119a-46b7-a0c6-a36fb80052e6,
,2023-10-21 06:27:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 06:34:00.000,14515fca-b160-495c-848a-e31400df202b,
,2023-10-21 06:34:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 06:42:00.000,9096a1c1-6820-4d17-89ca-b55e58564aa6,
,2023-10-21 06:42:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 07:00:00.000,563cf70d-41b0-4576-ae22-ff5edfe94de3,
,2023-10-21 07:00:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 07:01:00.000,370e4d2e-bb4b-4f44-a143-ce26c32af07b,
,2023-10-21 07:01:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 07:09:00.000,e9eff09f-e218-4558-8ca3-9f6908f26840,
,2023-10-21 07:09:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 07:17:00.000,5325f7e8-029c-4f97-8bbe-f382d347b0fb,
,2023-10-21 07:17:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 07:18:00.000,3c2d5909-4bbd-4601-8bd6-aa30bb4657f5,
,2023-10-21 07:18:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 07:19:00.000,4ccc3fc0-e6c0-44ac-8fb4-b184f20e79dc,
,2023-10-21 07:19:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 07:46:00.000,7bdec5c5-1307-4bf1-82eb-2d8b5e5f2104,
,2023-10-21 07:46:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 07:48:00.000,9c282d45-8d15-49d6-b8cb-861aa1deb43a,
,2023-10-21 07:48:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 08:15:00.000,718010b6-5276-4ee5-826d-34c37faed771,
,2023-10-21 08:15:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 08:17:00.000,dad25d65-1045-458a-9054-5c8c52d4224a,
,2023-10-21 08:17:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 08:29:00.000,c47ef0f0-2637-4955-b241-69019c0cc438,
,2023-10-21 08:29:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 08:41:00.000,2bff4eec-b187-405c-8889-1ce0558a58f1,
,2023-10-21 08:41:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.564,2023-10-21 14:45:53.564,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 08:59:00.000,09a9a500-ccce-41bf-b787-e334a9fcb42f,
,2023-10-21 08:59:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 09:00:00.000,dc9fe889-ed61-4bce-98cd-14222e2d56a5,
,2023-10-21 09:00:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 09:17:00.000,adfa4a91-8265-4f4d-a103-7849440d9161,
,2023-10-21 09:17:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 09:19:00.000,ebdde9fe-57d5-431d-becb-eb307097d926,
,2023-10-21 09:19:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 09:20:00.000,fd164afb-cd61-4daf-b97c-8af47c6b9568,
,2023-10-21 09:20:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 09:47:00.000,d8ba1c4f-afd5-4d89-9e67-3c2ba36eb7de,
,2023-10-21 09:47:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 09:48:00.000,5a50fa70-cbe2-4283-847c-f07c0e2af90b,
,2023-10-21 09:48:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 09:58:00.000,81a01a10-5184-4940-8ed6-96a93888a97b,
,2023-10-21 09:58:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 09:59:00.000,e4d39045-d2c6-4895-bbe4-cd965590ff4f,
,2023-10-21 09:59:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:03:00.000,4ab9313b-912f-46b0-960f-db74dd6a6f15,
,2023-10-21 10:03:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:04:00.000,240b4957-26ac-4401-b3af-a307ad6415e2,
,2023-10-21 10:04:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:23:00.000,e715fb16-6bab-4297-887d-25523f909d11,
,2023-10-21 10:23:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:24:00.000,28beb4dc-5ee2-4399-a245-289e46da81b3,
,2023-10-21 10:24:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:34:00.000,556fa87d-0564-4096-958d-cf158cf9dfd0,
,2023-10-21 10:34:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:35:00.000,3eefe432-2595-44f9-a5b8-b15346b6e18f,
,2023-10-21 10:35:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:41:00.000,98c9c548-966f-4df1-b06b-5f6e066340ea,
,2023-10-21 10:41:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:43:00.000,0dba2b7d-735a-4ca9-9e9a-f5cecacca736,
,2023-10-21 10:43:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.565,2023-10-21 14:45:53.565,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:47:00.000,d61af4bc-4daf-4678-9ff0-e8cfaa446164,
,2023-10-21 10:47:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:48:00.000,1104ad45-3cec-443b-aa02-ce7ff303a784,
,2023-10-21 10:48:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:57:00.000,0215fe64-e5a1-4aaa-84cb-dab27138f215,
,2023-10-21 10:57:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 10:58:00.000,8c671a83-3d73-4cbe-af5d-760217810ced,
,2023-10-21 10:58:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:05:00.000,850a732e-365e-4ece-975c-37711be0428e,
,2023-10-21 11:05:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:06:00.000,58e8b9b2-2efa-48cc-a547-2121136df67f,
,2023-10-21 11:06:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:28:00.000,cd126402-568f-4689-9ed5-02c738647b16,
,2023-10-21 11:28:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:34:00.000,ead7f267-842c-436f-8a61-22aff4d53e49,
,2023-10-21 11:34:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:35:00.000,7266602e-6656-4b83-95c0-a5f141dc375d,
,2023-10-21 11:35:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:36:00.000,5efad730-33f8-4727-b94f-7fe09e2890e2,
,2023-10-21 11:36:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:38:00.000,47120f32-21ec-4094-8e6d-dc252c0e1671,
,2023-10-21 11:38:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:39:00.000,b4955321-5754-4cc0-baa0-201fe30d039f,
,2023-10-21 11:39:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:44:00.000,1a47c0f7-e96b-406c-93af-f1b2d23d5fd8,
,2023-10-21 11:44:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:46:00.000,d9b56983-b5ed-405c-9ed1-e9229792a4cd,
,2023-10-21 11:46:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:55:00.000,2c016160-5336-43f8-bbb5-739d7049ab7a,
,2023-10-21 11:55:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 11:56:00.000,f43a81c8-97d8-4e31-9af4-a00cdd7248e1,
,2023-10-21 11:56:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.566,2023-10-21 14:45:53.566,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 12:08:00.000,6ef4f51e-14c8-4187-8dcd-1bca69e2ea32,
,2023-10-21 12:08:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 12:09:00.000,0149a1ed-8128-40c4-b25a-84c4e870bcbe,
,2023-10-21 12:09:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 12:14:00.000,fde4da6d-4dd6-478b-9c8b-bd39fec54813,
,2023-10-21 12:14:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 12:28:00.000,5061026c-c546-4cc2-a458-7ea0eed7954e,
,2023-10-21 12:28:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 12:29:00.000,20f2da50-a7ff-48e0-8875-030b9c900109,
,2023-10-21 12:29:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:03:00.000,16154c42-2ed1-448f-87cb-491ed0abb88f,
,2023-10-21 13:03:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:20:00.000,824b3557-097a-480c-8b64-879f6503cda2,
,2023-10-21 13:20:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:24:00.000,82bacf2a-fb14-40fb-bc82-84db694fa3a1,
,2023-10-21 13:24:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:30:00.000,aa368413-69ab-4bad-94b7-5942d4dfaf37,
,2023-10-21 13:30:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:35:00.000,f4cad982-179e-436a-8ca5-1ea1638e290c,
,2023-10-21 13:35:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:39:00.000,1b76f2a4-7a2b-405c-bc09-436f8111f71b,
,2023-10-21 13:39:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:40:00.000,77a5551b-4fdf-4448-b611-53e56dae6d68,
,2023-10-21 13:40:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:41:00.000,c321b729-febc-4319-a7de-10b62ef25641,
,2023-10-21 13:41:00.000,d2294978-3577-43ac-b098-0ec4cf9907eb,,,2023-10-21 14:45:53.567,2023-10-21 14:45:53.567,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-10-21 13:44:00.000,e21d6bf4-61c5-4434-8397-23a1a1593bbc,
